id,ranking_score,geography_name,sq_meters,price,year_of_construction,ad_type,floor,rooms,subtype,price_per_sqrm
43312691,104.9,south beach,92,265000,2019,simple,3,2,apartment,2880.0
43312697,134.1,south beach,122,380000,2019,simple,4,2,maisonette,3115.0
43312742,110.8,south beach,56,150000,1983,premium,4,1,apartment,2679.0
43312941,115.0,south beach,81,180000,1975,simple,2,2,apartment,2222.0
43312961,118.7,south beach,56,155000,1983,simple,4,1,apartment,2768.0
40496065,94.5,south beach,126,460000,2006,simple,3,3,apartment,3651.0
40496106,106.0,south beach,310,500000,2005,simple,ground-floor,9,apartment complex,1613.0
43313621,120.7,south beach,59,70000,1996,simple,ground-floor,2,apartment,1186.0
42538051,145.0,south beach,81,180000,1975,simple,2,2,apartment,2222.0
40521997,101.0,south beach,1100,900000,1982,simple,ground-floor,1,building,818.0
40522259,71.5,south beach,112,410000,2008,simple,1,3,apartment,3661.0
40522262,68.5,south beach,185,580000,2005,simple,2,3,apartment,3135.0
40545628,147.5,south beach,130,350000,1997,simple,1,3,apartment,2692.0
39848438,148.5,south beach,175,690000,2006,simple,3,3,maisonette,3943.0
40546051,155.9,south beach,510,600000,2006,simple,1,10,apartment complex,1176.0
40546476,107.3,south beach,96,330000,2003,simple,1,3,apartment,3438.0
40549955,165.0,south beach,100,330000,2000,simple,1,3,apartment,3300.0
43314888,100.7,south beach,100,250000,1976,simple,2,2,apartment,2500.0
43314979,99.8,south beach,130,320000,1987,simple,4,3,apartment,2462.0
43314980,122.7,south beach,135,530000,1996,simple,2,4,maisonette,3926.0
40556489,150.4,south beach,85,250000,2012,simple,1,2,apartment,2941.0
43315193,108.5,south beach,122,380000,2018,simple,4,2,maisonette,3115.0
40560234,129.6,south beach,151,400000,1997,simple,4,3,apartment,2649.0
40564288,81.0,south beach,54,205000,2006,simple,ground-floor,1,apartment,3796.0
39851871,112.0,south beach,370,550000,2007,simple,ground-floor,5,detached,1486.0
39852702,120.6,south beach,85,280000,2005,simple,1,2,apartment,3294.0
39855115,124.0,south beach,110,280000,1997,simple,3,2,apartment,2545.0
43277231,139.9,south beach,120,260000,2000,simple,2,3,apartment,2167.0
42726905,118.3,south beach,100,277000,1980,simple,3,2,apartment,2770.0
39871859,122.9,south beach,115,180000,2005,simple,ground-floor,1,maisonette,1565.0
43278445,151.9,south beach,120,220000,1991,premium,2,3,apartment,1833.0
39899543,131.2,south beach,140,450000,2010,simple,4,3,maisonette,3214.0
43280088,93.1,south beach,85,270000,2006,simple,3,2,apartment,3176.0
43281874,124.2,south beach,100,300000,1979,simple,3,2,apartment,3000.0
39917246,134.4,south beach,90,180000,1990,simple,2,3,apartment,2000.0
39925775,123.9,south beach,90,180000,1988,simple,2,3,apartment,2000.0
40579578,116.2,south beach,85,295000,2016,simple,4,1,apartment,3471.0
40579583,117.3,south beach,85,270000,2016,simple,3,2,apartment,3176.0
42547099,164.5,south beach,56,155000,1983,simple,4,1,apartment,2768.0
39951037,128.7,south beach,400,600000,1999,simple,ground-floor,5,detached,1500.0
39954532,143.9,south beach,90,316000,2012,simple,1,2,apartment,3511.0
40582410,155.2,south beach,120,250000,2006,star,ground-floor,3,maisonette,2083.0
40583433,114.6,south beach,125,350000,2007,simple,4,3,apartment,2800.0
43286714,148.2,south beach,140,450000,2010,simple,4,3,maisonette,3214.0
40594458,137.0,south beach,1241,2100000,2004,simple,ground-floor,1,detached,1692.0
39975334,83.5,south beach,120,360000,2008,simple,3,3,apartment,3000.0
43325948,145.2,south beach,56,138000,1983,simple,4,1,apartment,2464.0
40615647,170.3,south beach,100,330000,2004,simple,1,3,apartment,3300.0
43328420,106.4,south beach,130,360000,2016,simple,2,3,apartment,2769.0
40619394,53.8,south beach,255,1000000,1985,simple,ground-floor,4,detached,3922.0
40620869,165.5,south beach,111,295000,2017,simple,1,3,apartment,2658.0
39998201,104.0,south beach,81,215000,2017,simple,2,2,apartment,2654.0
39998203,105.0,south beach,81,225000,2017,simple,3,2,apartment,2778.0
39998206,104.0,south beach,81,235000,2017,simple,4,2,apartment,2901.0
40630245,138.6,south beach,85,295000,2009,simple,4,2,apartment,3471.0
43329569,127.6,south beach,93,300000,2007,simple,3,3,apartment,3226.0
43290313,85.3,south beach,111,315000,2019,star,1,3,apartment,2838.0
40044727,110.0,south beach,265,590000,2011,simple,ground-floor,3,detached,2226.0
40045366,107.8,south beach,120,300000,2001,simple,3,3,apartment,2500.0
40045389,105.0,south beach,81,205000,2017,simple,1,2,apartment,2531.0
40076263,132.2,south beach,120,300000,1965,simple,ground-floor,1,detached,2500.0
43292478,76.9,south beach,116,395000,2019,simple,4,3,apartment,3405.0
43292531,78.9,south beach,116,365000,2019,premium,3,3,apartment,3147.0
43292707,90.1,south beach,55,190000,2019,premium,5,1,maisonette,3455.0
40098918,137.5,south beach,130,350000,1995,simple,1,3,apartment,2692.0
43295174,151.8,south beach,390,1100000,2002,simple,ground-floor,7,detached,2821.0
40132241,72.3,south beach,112,320000,2010,simple,3,3,apartment,2857.0
40135524,147.0,south beach,130,550000,1967,simple,ground-floor,3,detached,4231.0
40139458,118.9,south beach,85,350000,2007,simple,1,2,apartment,4118.0
40158632,73.5,south beach,85,295000,2017,simple,3,2,apartment,3471.0
40158635,83.1,south beach,85,275000,2017,simple,2,2,apartment,3235.0
40160862,150.0,south beach,100,250000,2002,simple,1,2,apartment,2500.0
40172391,78.2,south beach,85,260000,2008,simple,1,2,apartment,3059.0
40175077,136.5,south beach,240,2500000,2011,simple,3,4,apartment,10417.0
41883449,130.2,south beach,125,330000,1991,premium,4,3,apartment,2640.0
41883571,134.7,south beach,90,190000,1980,simple,1,2,apartment,2111.0
41884214,154.0,south beach,500,1200000,1998,simple,ground-floor,5,detached,2400.0
41886903,90.3,south beach,455,1000000,1980,simple,ground-floor,4,detached,2198.0
41891393,125.2,south beach,125,330000,1991,simple,4,3,apartment,2640.0
41892081,111.0,south beach,600,1200000,1992,simple,1,10,apartment complex,2000.0
41896703,94.6,south beach,125,350000,1991,simple,4,3,apartment,2800.0
41897503,104.7,south beach,264,500000,1987,simple,ground-floor,4,maisonette,1894.0
41897514,98.7,south beach,210,400000,1995,premium,1,3,apartment,1905.0
41897725,76.7,south beach,110,340000,1998,simple,4,3,apartment,3091.0
41897879,152.9,south beach,60,200000,1980,premium,ground-floor,2,detached,3333.0
42549314,161.0,south beach,160,358000,1980,simple,4,3,apartment,2238.0
41910522,135.0,south beach,170,600000,2004,simple,4,3,apartment,3529.0
41910954,120.2,south beach,85,295000,2016,simple,4,2,apartment,3471.0
41911759,120.1,south beach,80,240000,2003,simple,1,2,apartment,3000.0
41912530,141.0,south beach,500,1200000,1996,simple,ground-floor,5,detached,2400.0
42560054,161.5,south beach,56,150000,1983,simple,4,1,apartment,2679.0
41929378,140.7,south beach,110,350000,2013,simple,1,3,apartment,3182.0
41929898,105.0,south beach,300,800000,1990,simple,ground-floor,7,detached,2667.0
41930955,86.7,south beach,72,135000,1979,simple,1,2,apartment,1875.0
41934668,88.2,south beach,192,650000,2018,simple,3,2,maisonette,3385.0
41934681,84.7,south beach,51,150000,1974,simple,3,1,apartment,2941.0
41934691,87.6,south beach,103,300000,2018,simple,1,3,apartment,2913.0
41934732,91.3,south beach,103,330000,2018,simple,2,3,apartment,3204.0
41935130,158.0,south beach,112,295000,2018,premium,1,3,apartment,2634.0
41938035,99.8,south beach,120,350000,2003,simple,4,3,apartment,2917.0
41940130,143.4,south beach,120,450000,2015,simple,3,3,apartment,3750.0
41940675,156.5,south beach,163,265000,1987,simple,1,3,apartment,1626.0
41946545,90.5,south beach,178,400000,2010,simple,ground-floor,3,apartment,2247.0
41949913,157.5,south beach,280,420000,1987,simple,ground-floor,5,detached,1500.0
41962692,158.5,south beach,105,290000,2011,simple,2,3,apartment,2762.0
40650072,146.7,south beach,100,250000,1988,simple,2,2,apartment,2500.0
41970514,135.4,south beach,100,320000,2018,simple,4,3,apartment,3200.0
41971234,135.7,south beach,101,260000,1986,simple,2,3,apartment,2574.0
41975173,150.8,south beach,112,295000,2018,simple,1,3,apartment,2634.0
41976393,128.3,south beach,90,300000,1988,simple,4,2,apartment,3333.0
41981211,131.7,south beach,125,330000,1991,simple,4,3,apartment,2640.0
41984926,146.7,south beach,140,350000,1995,simple,1,3,apartment,2500.0
41994874,109.1,south beach,82,140000,1984,simple,1,2,apartment,1707.0
41995035,83.0,south beach,112,285000,2018,simple,1,3,apartment,2545.0
41995063,83.5,south beach,112,330000,2018,simple,4,3,apartment,2946.0
41995602,128.0,south beach,130,350000,1995,simple,1,3,apartment,2692.0
41998817,49.5,south beach,125,320000,2014,simple,3,3,apartment,2560.0
41998834,33.2,south beach,125,320000,2014,simple,4,3,apartment,2560.0
41998880,50.8,south beach,145,450000,2010,simple,4,3,maisonette,3103.0
41998922,45.3,south beach,85,250000,2010,simple,1,2,apartment,2941.0
41999007,38.3,south beach,105,290000,2015,simple,2,3,apartment,2762.0
41999107,76.7,south beach,80,245000,2006,simple,2,2,apartment,3062.0
42003477,83.1,south beach,125,350000,1991,simple,4,3,apartment,2800.0
42007595,109.0,south beach,85,270000,2010,simple,3,2,apartment,3176.0
42017779,146.0,south beach,112,295000,2018,simple,1,3,apartment,2634.0
42021837,126.0,south beach,112,295000,2018,simple,1,1,apartment,2634.0
42021911,154.6,south beach,101,260000,1986,simple,2,3,apartment,2574.0
42022290,101.5,south beach,160,350000,2002,simple,2,3,maisonette,2188.0
42025211,152.5,south beach,125,320000,2008,simple,4,3,apartment,2560.0
42025212,155.0,south beach,125,320000,2008,simple,3,3,apartment,2560.0
42025287,108.3,south beach,287,550000,1990,simple,ground-floor,6,maisonette,1916.0
42025378,86.2,south beach,112,295000,2017,simple,1,3,apartment,2634.0
42025947,138.4,south beach,82,180000,2018,simple,2,3,apartment,2195.0
40652237,72.2,south beach,100,330000,1993,simple,1,3,apartment,3300.0
42026405,152.8,south beach,125,315000,1991,simple,4,3,apartment,2520.0
42026410,145.7,south beach,112,295000,2018,simple,1,3,apartment,2634.0
42029882,74.4,south beach,82,180000,1990,simple,2,3,apartment,2195.0
42030105,142.1,south beach,125,320000,2008,simple,3,3,apartment,2560.0
42030106,149.1,south beach,125,320000,2008,simple,4,3,apartment,2560.0
42033180,138.7,south beach,110,290000,1997,simple,3,3,apartment,2636.0
42033697,160.0,south beach,121,360000,2003,simple,4,3,apartment,2975.0
42033699,149.5,south beach,101,260000,1986,simple,2,3,apartment,2574.0
42035222,147.4,south beach,82,182000,2018,simple,2,3,apartment,2220.0
42037244,101.0,south beach,225,500000,2005,simple,3,5,apartment,2222.0
42037876,146.0,south beach,103,370000,2018,simple,1,2,apartment,3592.0
42037877,140.0,south beach,103,390000,2018,simple,2,2,apartment,3786.0
42037878,144.0,south beach,145,850000,2018,simple,3,3,maisonette,5862.0
42041153,172.0,south beach,113,265000,2001,simple,2,3,apartment,2345.0
42042896,91.0,south beach,112,300000,2018,simple,1,3,apartment,2679.0
42044315,155.8,south beach,125,350000,1991,simple,4,3,apartment,2800.0
42047240,105.8,south beach,160,550000,2012,simple,4,3,maisonette,3438.0
42049155,68.7,south beach,101,250000,1986,simple,2,3,apartment,2475.0
40652363,145.7,south beach,100,250000,1978,simple,2,2,apartment,2500.0
42051577,143.3,south beach,88,290000,2018,simple,4,2,apartment,3295.0
42051578,137.3,south beach,88,270000,2018,simple,3,2,apartment,3068.0
42051579,137.6,south beach,88,250000,2018,simple,2,2,apartment,2841.0
42051580,135.5,south beach,110,310000,2018,simple,2,3,apartment,2818.0
42051581,135.7,south beach,57,155000,2018,simple,1,1,apartment,2719.0
42051582,133.7,south beach,77,205000,2018,simple,1,2,apartment,2662.0
42052270,133.3,south beach,85,180000,2018,simple,2,3,apartment,2118.0
42052284,161.8,south beach,125,330000,1991,simple,4,3,apartment,2640.0
42052784,151.5,south beach,125,330000,1991,simple,4,3,apartment,2640.0
42054971,150.5,south beach,135,490000,2016,simple,ground-floor,3,detached,3630.0
42055366,160.0,south beach,110,270000,2001,simple,2,3,apartment,2455.0
42058955,139.2,south beach,110,350000,1999,simple,2,3,apartment,3182.0
42595645,143.1,south beach,96,650000,2000,simple,1,2,apartment,6771.0
42061813,136.2,south beach,110,350000,1998,simple,2,3,apartment,3182.0
43335511,139.0,south beach,85,250000,2010,simple,2,2,apartment,2941.0
43335583,112.6,south beach,120,200000,1980,simple,2,2,apartment,1667.0
43335587,127.1,south beach,100,250000,1976,simple,2,2,apartment,2500.0
40668662,149.7,south beach,150,360000,2017,simple,2,4,maisonette,2400.0
40668742,157.9,south beach,100,330000,2004,simple,1,3,apartment,3300.0
40675895,152.0,south beach,85,235000,2010,simple,2,2,apartment,2765.0
